phase,usage_note,family,pipeline_id,pipeline_hash,selector_eligible,offline_only,normalized_steps,timeout_profile,timeout_profile_override,case,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,selected_node_delta_vs_final,selected_level_delta_vs_final,opt_time,cec_time,stats_time,total_time,peak_RSS,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_13,small,1058,13,0.421358,15.734375,1058,13,passed,ok,1058,13,selected_raw,false,,false,,0,0,0,0,0.172611,0.179286,0.063579,0.415476,15.781,0.986040,1.002979,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_13\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_13\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_13\logs,cb2dcd611b3127a20353c30124e8374a3b2e63f6ee1c5592bd35c89b9c64a178
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_14,large,3703,25,0.586281,19.07421875,3514,25,passed,ok,3514,25,selected_raw,false,,false,,-189,0,-189,0,0.362994,0.137927,0.061879,0.562800,18.656,0.959949,0.978087,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_14\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_14\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_14\logs,afaffd366d55ba39e236d3750b28f5752dbe9999c3898961eb8df0dd94644ff2
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_15,small,927,11,0.323562,10.890625,922,11,passed,ok,922,11,selected_raw,false,,false,,-5,0,-5,0,0.135854,0.099010,0.063292,0.298156,13.652,0.921480,1.253587,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_15\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_15\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_15\logs,9f4acd8cb0db773efc69b5a60311c57e0ec7ff5916da9862e5de039956ae1f19
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_16,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0,0,0.085945,0.062421,0.061049,0.209415,9.934,0.831601,1.000393,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_16\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_16\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_16\logs,b8ec3c78fca2b226f047eaad89d7f48b63d22bec6a00e01e22d347384dad7a9b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_17,small,93,6,0.265710,9.96484375,93,6,passed,ok,93,6,selected_raw,false,,false,,0,0,0,0,0.098326,0.061398,0.060951,0.220675,9.934,0.830512,0.996864,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_17\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_17\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_17\logs,ca3a1d9d4da7ff02825605ffa99ca2881a2c417d205f2e7dcbf7555f4a49116b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_18,medium,498,12,0.469088,12.2578125,492,12,passed,ok,492,12,selected_raw,false,,false,,-6,0,-6,0,0.176770,0.162943,0.060923,0.400636,16.258,0.854075,1.326322,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_18\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_18\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_18\logs,4bb2b6f8f0cd5047bfc2e5973b1ec5bac0a553f560251dcb9ef36f4ebd74d864
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_19,large,5304,18,1.905276,22.62890625,5277,18,passed,ok,5277,18,selected_raw,false,,false,,-27,0,-27,0,1.517951,0.560211,0.063909,2.142071,23.254,1.124284,1.027620,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_19\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_19\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_19\logs,4cf771e67184b6b650ed2160e00163d76132ebc2bdca9dbf4389156377bd1aae
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_2,tiny,19,4,0.299974,10.2578125,18,4,passed,ok,18,4,selected_raw,false,,false,,-1,0,-1,0,0.082202,0.082519,0.062431,0.227152,10.242,0.757240,0.998477,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_2\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_2\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_2\logs,13797599e8be354e3cd6512c7d1480be5685554862861c6db77d46cd0d15a709
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_20,large,5559,20,1.988655,23.0625,5538,20,passed,ok,5538,20,selected_raw,false,,false,,-21,0,-21,0,1.518482,0.627850,0.063407,2.209739,23.457,1.111173,1.017107,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_20\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_20\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_20\logs,3f19712095f98a4badc71b65e938fcbd1a64373e2f0a8c3be9f620c142dd8d11
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_21,large,5577,20,1.987602,23.2890625,5556,20,passed,ok,5556,20,selected_raw,false,,false,,-21,0,-21,0,1.566647,0.661179,0.062676,2.290502,23.938,1.152395,1.027843,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_21\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_21\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_21\logs,7d0a86918e9bacdb585fb7113ca6919ec2233f43f12b9607d90148ecf2241102
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_22,large,11067,20,3.665116,30.44140625,11049,20,passed,ok,11049,20,selected_raw,false,,false,,-18,0,-18,0,3.105094,1.299191,0.293212,4.697497,30.996,1.281678,1.018221,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_22\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_22\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_22\logs,6e9d32dbae743f26c060ff67f702645c9d74b246af9a0b175476cbd4ad244c97
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_23,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0,0,0.158178,0.083042,0.061104,0.302324,13.160,0.967303,1.043357,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_23\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_23\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_23\logs,24af600bd5265308c54014f735609effc870316dda0664009cfc000002172c85
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_24,small,215,8,0.272149,10.12890625,215,8,passed,ok,215,8,selected_raw,false,,false,,0,0,0,0,0.099463,0.061083,0.066325,0.226871,10.117,0.833627,0.998843,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_24\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_24\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_24\logs,9b8c886b9002f2d17a82c53432d837a92104008874b0b178d18f25e0a3a28f7b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_25,small,26,4,0.268111,10.13671875,26,4,passed,ok,26,4,selected_raw,false,,false,,0,0,0,0,0.082168,0.062472,0.060453,0.205093,10.125,0.764956,0.998844,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_25\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_25\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_25\logs,0b002a4802566728987563f5240368a7bcf6e84dd2ad30fc9c34d236e06ec5df
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_26,medium,1048,10,0.337020,10.94140625,1052,10,passed,ok,1052,10,selected_raw,false,,false,,4,0,4,0,0.174389,0.099192,0.078804,0.352385,11.398,1.045590,1.041771,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_26\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_26\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_26\logs,afef5d65b1f0afdff9c6cf370995dbb38552a56f9b0333080387591deb31ef78
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_27,small,376,7,0.268204,10.40625,376,7,passed,ok,376,7,selected_raw,false,,false,,0,0,0,0,0.123076,0.092811,0.062710,0.278597,10.402,1.038752,0.999625,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_27\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_27\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_27\logs,3cc6e436f339230a535fced3831af5f3e4fbf366820c965d4c70ac27181a8e7c
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_28,small,520,7,0.260640,10.2890625,520,7,passed,ok,520,7,selected_raw,false,,false,,0,0,0,0,0.126683,0.083938,0.062947,0.273568,11.512,1.049599,1.118831,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_28\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_28\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_28\logs,5520996403a12bcee6682738c04a140726a8e8b466c402868b474d26ead31835
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_29,small,109,7,0.275448,10.00390625,109,7,passed,ok,109,7,selected_raw,false,,false,,0,0,0,0,0.082602,0.062309,0.063511,0.208422,9.996,0.756665,0.999219,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_29\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_29\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_29\logs,8bd57b90b6590aeb1b6510cc3a0465f5e95779a6c74f27bcf06e29dff43c4cc8
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_3,tiny,109,8,0.299433,10.33203125,133,9,passed,ok,133,9,selected_raw,false,,false,,24,1,24,1,0.100050,0.083819,0.062481,0.246350,10.352,0.822722,1.001890,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_3\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_3\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_3\logs,d3a6e0af5b13a720e43bcc30f9e222912420f2409d1374f1126902d7aaf82f7f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,phase5_full_run_override_for_large,tc_public_30,large,6613,21,2.162263,31.3046875,5421,21,passed,ok,5421,21,selected_raw,false,,false,,-1192,0,-1192,0,0.653617,1.280674,0.063226,1.997517,30.457,0.923809,0.972922,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_30\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_30\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_30\logs,3068d9a6cefc9e0072ae8ed2479008f7ad8616673a7bacd11d1a32412829791f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_4,tiny,69,8,0.331617,10.35546875,104,9,passed,metric_regression,69,8,fallback_current_final,true,metric_regression: nodes_worse:35,true,nodes_worse:35,35,1,0,0,0.081972,0.084297,0.062293,0.228562,10.348,0.689235,0.999246,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_4\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_4\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_4\logs,565566e664abe0783cc53e361548e87e204ed02ab0afda096abae377d01d308a
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_5,small,65,2,0.301763,10.39453125,65,2,passed,ok,65,2,selected_raw,false,,false,,0,0,0,0,0.113655,0.063096,0.062775,0.239526,10.371,0.793756,0.997745,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_5\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_5\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_5\logs,ce6116f205dbbe3672f189022124712234c2be037fa12cae00d63f3e2c959c32
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_6,small,162,4,0.311217,10.6171875,162,4,passed,ok,162,4,selected_raw,false,,false,,0,0,0,0,0.099944,0.081378,0.067741,0.249063,10.598,0.800286,0.998160,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_6\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_6\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_6\logs,c7f3f5275f63bfbcf58e31ece3ab4b6dfff35765f721fcd50753e509a0106a46
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_7,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0,0,0.102084,0.081864,0.061397,0.245345,10.629,0.905444,0.997800,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_7\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_7\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_7\logs,47640f842cdeede5dc7f276f4956821fc91922d69af61f48c52438da391bc4e3
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_8,small,193,3,0.307302,10.578125,192,4,passed,ok,192,4,selected_raw,false,,false,,-1,1,-1,1,0.098061,0.083001,0.066067,0.247129,10.590,0.804190,1.001108,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_8\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_8\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_8\logs,549873f94f471aca8391dd30f3f38e5580490039c7824509e01ec544e8a253ae
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_9,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0,0,0.101783,0.082716,0.045700,0.230199,10.547,0.807996,0.998890,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_9\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_9\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_9\logs,aab2cbd923e43b3681c4759637d93b6b9f8e39976263a58ab417b33af5c34894
